key	value
T=121.185 || screenImage=frame1772.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"8.73212459828649","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.2056 || screenImage=frame1773.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"15.008331019803634","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.22885 || screenImage=frame1773.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"17.066048165876012","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.4469 || screenImage=frame1776.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"13.901438774457844","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.4835 || screenImage=frame1777.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"9.7082439194738","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.5031 || screenImage=frame1777.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"8.200609733428363","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.5227 || screenImage=frame1778.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"6.020797289396148","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.58449999999999 || screenImage=frame1779.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"8.077747210701755","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.6086 || screenImage=frame1779.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"8.0156097709407","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=121.6478 || screenImage=frame1780.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"8.5","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=122.8319 || screenImage=frame1800.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"15.692354826475215","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=122.8684 || screenImage=frame1800.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"19.29378138157474","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=122.9031 || screenImage=frame1801.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"11.800423721205947","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=122.94 || screenImage=frame1801.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"16.347782724271816","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=122.9766 || screenImage=frame1802.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"5.5901699437494745","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=122.98733333333334 || screenImage=frame1802.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"15.041608956491324","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=124.3514 || screenImage=frame1825.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"15.692354826475215","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=124.3907 || screenImage=frame1826.png	[{"center":"(675.0,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.30851","viewed":"12.971121771072847","rotationSpeed":"0","translationSpeed":"0","size":"(25,58)"}]
T=126.48169999999999 || screenImage=frame1861.png	[{"center":"(669.0,441.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.31966","viewed":"10.0","rotationSpeed":"47.6805335843265","translationSpeed":"0.013173576987961","size":"(29,57)"}]
T=126.5201 || screenImage=frame1861.png	[{"center":"(669.0,441.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.31966","viewed":"15.811388300841896","rotationSpeed":"47.6805335843265","translationSpeed":"0.013173576987961","size":"(29,57)"}]
T=127.2367 || screenImage=frame1873.png	[{"center":"(671.5,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3295","viewed":"12.747548783981962","rotationSpeed":"246.614570817941","translationSpeed":"0.0160639141581376","size":"(26,58)"}]
T=127.25765 || screenImage=frame1874.png	[{"center":"(671.5,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.33032","viewed":"14.300349646075091","rotationSpeed":"264.041888047593","translationSpeed":"0.0152936898237068","size":"(26,58)"}]
T=127.2786 || screenImage=frame1874.png	[{"center":"(671.5,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.33032","viewed":"19.557607215607945","rotationSpeed":"264.041888047593","translationSpeed":"0.0152936898237068","size":"(26,58)"}]
T=127.38499999999999 || screenImage=frame1876.png	[{"center":"(672.5,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.33195","viewed":"18.34393632784414","rotationSpeed":"286.169857651011","translationSpeed":"0.0142239441499108","size":"(26,58)"}]
T=127.50055 || screenImage=frame1878.png	[{"center":"(674.5,440.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.33359","viewed":"19.81161275615895","rotationSpeed":"6014.32985990372","translationSpeed":"0.014838168940089","size":"(26,58)"}]
T=128.1833 || screenImage=frame1889.png	[{"center":"(679.5,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34106","viewed":"16.688319268278637","rotationSpeed":"67.54646645311","translationSpeed":"0.0102980764628193","size":"(30,56)"}]
T=128.2264 || screenImage=frame1890.png	[{"center":"(679.5,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3416","viewed":"16.688319268278637","rotationSpeed":"49.9990618817676","translationSpeed":"0.00997537660750341","size":"(30,56)"}]
T=128.24525 || screenImage=frame1890.png	[{"center":"(679.5,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3416","viewed":"15.572411502397436","rotationSpeed":"49.9990618817676","translationSpeed":"0.00997537660750341","size":"(30,56)"}]
T=128.2641 || screenImage=frame1890.png	[{"center":"(679.5,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3416","viewed":"14.508618128546908","rotationSpeed":"49.9990618817676","translationSpeed":"0.00997537660750341","size":"(30,56)"}]
T=128.3022 || screenImage=frame1891.png	[{"center":"(679.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34212","viewed":"14.080127840328723","rotationSpeed":"33.5066040116226","translationSpeed":"0.00968879563413326","size":"(30,55)"}]
T=128.343 || screenImage=frame1892.png	[{"center":"(679.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3426","viewed":"14.396180048887969","rotationSpeed":"18.8743394512376","translationSpeed":"0.00951430284234722","size":"(30,55)"}]
T=128.36255 || screenImage=frame1892.png	[{"center":"(679.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3426","viewed":"17.44276354251241","rotationSpeed":"18.8743394512376","translationSpeed":"0.00951430284234722","size":"(30,55)"}]
T=128.4178 || screenImage=frame1893.png	[{"center":"(680.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34302","viewed":"18.76832437912346","rotationSpeed":"7.1448190219684","translationSpeed":"0.00807136302039622","size":"(30,55)"}]
T=128.6119 || screenImage=frame1896.png	[{"center":"(680.0,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34414","viewed":"15.402921800749363","rotationSpeed":"29.4816893447907","translationSpeed":"0.0070734347688266","size":"(31,54)"}]
T=128.63049999999998 || screenImage=frame1897.png	[{"center":"(680.0,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34442","viewed":"17.066048165876012","rotationSpeed":"31.2105808096346","translationSpeed":"0.00558370746563979","size":"(31,54)"}]
T=128.6491 || screenImage=frame1897.png	[{"center":"(680.0,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34442","viewed":"17.066048165876012","rotationSpeed":"31.2105808096346","translationSpeed":"0.00558370746563979","size":"(31,54)"}]
T=128.67205 || screenImage=frame1897.png	[{"center":"(680.0,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34442","viewed":"18.062391868188442","rotationSpeed":"31.2105808096346","translationSpeed":"0.00558370746563979","size":"(31,54)"}]
T=128.8907 || screenImage=frame1901.png	[{"center":"(680.5,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.34513","viewed":"17.10263137648707","rotationSpeed":"35.4095585646587","translationSpeed":"0.00296707071934231","size":"(32,54)"}]
T=128.9299 || screenImage=frame1902.png	[{"center":"(680.5,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3452","viewed":"5.1478150704935","rotationSpeed":"30.7239581782269","translationSpeed":"0.00226669515558828","size":"(32,54)"}]
T=128.94934999999998 || screenImage=frame1902.png	[{"center":"(680.5,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3452","viewed":"7.106335201775948","rotationSpeed":"30.7239581782269","translationSpeed":"0.00226669515558828","size":"(32,54)"}]
T=129.7673 || screenImage=frame1915.png	[{"center":"(679.0,438.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.38058","viewed":"15.435349040433131","rotationSpeed":"58.2617077250331","translationSpeed":"0.0134397109321942","size":"(27,54)"}]
T=129.90185000000002 || screenImage=frame1918.png	[{"center":"(678.0,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3511","viewed":"19.78004044485248","rotationSpeed":"57.9583654322238","translationSpeed":"0.0154725176508058","size":"(27,56)"}]
T=129.9207 || screenImage=frame1918.png	[{"center":"(678.0,439.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.3511","viewed":"18.172781845386247","rotationSpeed":"57.9583654322238","translationSpeed":"0.0154725176508058","size":"(27,56)"}]
T=129.93865 || screenImage=frame1919.png	[{"center":"(678.0,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.33236","viewed":"17.72004514666935","rotationSpeed":"66.3631203071009","translationSpeed":"0.0185753273751724","size":"(27,57)"}]
T=129.9566 || screenImage=frame1919.png	[{"center":"(678.0,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.33236","viewed":"18.027756377319946","rotationSpeed":"66.3631203071009","translationSpeed":"0.0185753273751724","size":"(27,57)"}]
T=129.9753 || screenImage=frame1919.png	[{"center":"(678.0,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.33236","viewed":"16.55294535724685","rotationSpeed":"66.3631203071009","translationSpeed":"0.0185753273751724","size":"(27,57)"}]
T=129.994 || screenImage=frame1920.png	[{"center":"(677.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.31281","viewed":"17.00735135169495","rotationSpeed":"62.3316090270649","translationSpeed":"0.0182135235094571","size":"(26,57)"}]
T=130.01170000000002 || screenImage=frame1920.png	[{"center":"(677.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.31281","viewed":"16.101242188104617","rotationSpeed":"62.3316090270649","translationSpeed":"0.0182135235094571","size":"(26,57)"}]
T=130.0294 || screenImage=frame1920.png	[{"center":"(677.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.31281","viewed":"15.692354826475215","rotationSpeed":"62.3316090270649","translationSpeed":"0.0182135235094571","size":"(26,57)"}]
T=130.04855 || screenImage=frame1920.png	[{"center":"(677.5,440.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"14.31281","viewed":"15.402921800749363","rotationSpeed":"62.3316090270649","translationSpeed":"0.0182135235094571","size":"(26,57)"}]
T=134.4485 || screenImage=frame1994.png	[{"center":"(685.0,456.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.9867","viewed":"17.204650534085253","rotationSpeed":"0","translationSpeed":"0.387282218716696","size":"(33,75)"}]
T=134.4807 || screenImage=frame1994.png	[{"center":"(685.0,456.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.9867","viewed":"13.341664064126334","rotationSpeed":"0","translationSpeed":"0.387282218716696","size":"(33,75)"}]
T=134.49855000000002 || screenImage=frame1994.png	[{"center":"(685.0,456.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.9867","viewed":"13.341664064126334","rotationSpeed":"0","translationSpeed":"0.387282218716696","size":"(33,75)"}]
T=134.5164 || screenImage=frame1995.png	[{"center":"(685.0,456.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.91799","viewed":"16.76305461424021","rotationSpeed":"0","translationSpeed":"0.391052697016894","size":"(33,75)"}]
T=134.619 || screenImage=frame1996.png	[{"center":"(684.0,457.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.84897","viewed":"14.422205101855956","rotationSpeed":"0","translationSpeed":"0.39996063878269","size":"(33,75)"}]
T=134.6479 || screenImage=frame1997.png	[{"center":"(683.5,457.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.78056","viewed":"11.884864324004713","rotationSpeed":"0","translationSpeed":"0.407129794791432","size":"(34,75)"}]
T=134.66449999999998 || screenImage=frame1997.png	[{"center":"(683.5,457.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.78056","viewed":"13.46291201783626","rotationSpeed":"0","translationSpeed":"0.407129794791432","size":"(34,75)"}]
T=134.6811 || screenImage=frame1997.png	[{"center":"(683.5,457.0)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.78056","viewed":"12.971121771072847","rotationSpeed":"0","translationSpeed":"0.407129794791432","size":"(34,75)"}]
T=134.6976 || screenImage=frame1998.png	[{"center":"(683.5,456.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.71389","viewed":"14.230249470757707","rotationSpeed":"0","translationSpeed":"0.375077558108691","size":"(34,74)"}]
T=134.7141 || screenImage=frame1998.png	[{"center":"(683.5,456.5)","visible":"true","name":"WorkerSmoking 3","cameraDistance":"10.71389","viewed":"12.020815280171307","rotationSpeed":"0","translationSpeed":"0.375077558108691","size":"(34,74)"}]
T=136.1375 || screenImage=frame2021.png	[{"center":"(862.0,369.5)","visible":"true","name":"Car kraz N220114","cameraDistance":"1.894368","viewed":"6.020797289396148","rotationSpeed":"0.465529052316142","translationSpeed":"0.957481265951407","size":"(1475,740)"}]
T=136.1569 || screenImage=frame2022.png	[{"center":"(862.0,369.5)","visible":"true","name":"Car kraz N220114","cameraDistance":"1.894369","viewed":"13.200378782444085","rotationSpeed":"0.387634947888098","translationSpeed":"0.891214962597876","size":"(1475,740)"}]
T=136.2621 || screenImage=frame2023.png	[{"center":"(862.0,369.5)","visible":"true","name":"Car kraz N220114","cameraDistance":"1.89437","viewed":"19.00657780874821","rotationSpeed":"0.357469283211201","translationSpeed":"0.933731845897385","size":"(1475,740)"}]
T=139.4911 || screenImage=frame2076.png	[{"center":"(861.5,369.5)","visible":"true","name":"Car kraz N220114","cameraDistance":"1.894369","viewed":"16.80773631397161","rotationSpeed":"3.50151217177975","translationSpeed":"0.729042199895906","size":"(1476,740)"}]
T=144.5849 || screenImage=frame2158.png	[{"center":"(1045.5,270.0)","visible":"true","name":"Crane-01","cameraDistance":"25.79956","viewed":"8.381527307120106","rotationSpeed":"0","translationSpeed":"0","size":"(46,121)"}]
T=144.61020000000002 || screenImage=frame2158.png	[{"center":"(1045.5,270.0)","visible":"true","name":"Crane-01","cameraDistance":"25.79956","viewed":"13.756816492197604","rotationSpeed":"0","translationSpeed":"0","size":"(46,121)"}]
T=144.6355 || screenImage=frame2158.png	[{"center":"(1045.5,270.0)","visible":"true","name":"Crane-01","cameraDistance":"25.79956","viewed":"11.884864324004713","rotationSpeed":"0","translationSpeed":"0","size":"(46,121)"}]
T=144.6751 || screenImage=frame2159.png	[{"center":"(1035.5,270.5)","visible":"true","name":"Crane-01","cameraDistance":"25.76383","viewed":"14.577379737113251","rotationSpeed":"0","translationSpeed":"0","size":"(46,120)"}]
T=144.69729999999998 || screenImage=frame2159.png	[{"center":"(1035.5,270.5)","visible":"true","name":"Crane-01","cameraDistance":"25.76383","viewed":"14.159802258506296","rotationSpeed":"0","translationSpeed":"0","size":"(46,120)"}]
T=144.7195 || screenImage=frame2160.png	[{"center":"(1031.0,270.5)","visible":"true","name":"Crane-01","cameraDistance":"25.72901","viewed":"18.117670931993437","rotationSpeed":"0","translationSpeed":"0","size":"(45,120)"}]
