key	value
T=155.37596666666667 || screenImage=frame2321.png	[{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"},{"center":"(1179.5,407.0)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51693","viewed":"6.103277807866851","rotationSpeed":"0","translationSpeed":"0","size":"(10,5)"},{"center":"(1170.0,408.0)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.11768","viewed":"8.48528137423857","rotationSpeed":"0","translationSpeed":"0.332653551191006","size":"(7,7)"}]
T=155.39443333333332 || screenImage=frame2322.png	[{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"4.301162633521313","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"},{"center":"(1179.5,407.0)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"5.5901699437494745","rotationSpeed":"0","translationSpeed":"0","size":"(10,5)"},{"center":"(1170.0,407.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.12174","viewed":"8.902246907382429","rotationSpeed":"0","translationSpeed":"0.283040197714381","size":"(7,6)"}]
T=155.4129 || screenImage=frame2322.png	[{"center":"(1179.5,407.0)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"9.013878188659973","rotationSpeed":"0","translationSpeed":"0","size":"(10,5)"},{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"9.300537618869138","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"}]
T=155.4645 || screenImage=frame2323.png	[{"center":"(1179.5,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"6.96419413859206","rotationSpeed":"0","translationSpeed":"0","size":"(10,4)"},{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"9.300537618869138","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"}]
T=155.4909 || screenImage=frame2323.png	[{"center":"(1179.5,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"3.8078865529319543","rotationSpeed":"0","translationSpeed":"0","size":"(10,4)"},{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"6.96419413859206","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"}]
T=155.5173 || screenImage=frame2323.png	[{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"3.5355339059327378","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"},{"center":"(1179.5,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"4.301162633521313","rotationSpeed":"0","translationSpeed":"0","size":"(10,4)"},{"center":"(1170.5,407.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.12615","viewed":"7.905694150420948","rotationSpeed":"0","translationSpeed":"0.310803597803998","size":"(6,6)"}]
T=155.5403 || screenImage=frame2324.png	[{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"5.1478150704935","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"},{"center":"(1179.5,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"6.041522986797286","rotationSpeed":"0","translationSpeed":"0","size":"(10,4)"},{"center":"(1171.0,407.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.13052","viewed":"8.845903006477066","rotationSpeed":"0","translationSpeed":"0.321925576587751","size":"(7,6)"}]
T=155.5633 || screenImage=frame2324.png	[{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"6.519202405202649","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"},{"center":"(1179.5,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"8.74642784226795","rotationSpeed":"0","translationSpeed":"0","size":"(10,4)"},{"center":"(1171.0,407.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.13052","viewed":"9.394147114027968","rotationSpeed":"0","translationSpeed":"0.321925576587751","size":"(7,6)"}]
T=155.58246666666668 || screenImage=frame2324.png	[{"center":"(1174.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06321","viewed":"8.631338250816034","rotationSpeed":"0","translationSpeed":"0","size":"(2,2)"}]
T=155.7344 || screenImage=frame2327.png	[{"center":"(1171.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06322","viewed":"7.648529270389178","rotationSpeed":"0","translationSpeed":"0","size":"(8,2)"},{"center":"(1172.0,407.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.14355","viewed":"9.5524865872714","rotationSpeed":"0","translationSpeed":"0.334250434288227","size":"(7,6)"}]
T=155.76055 || screenImage=frame2327.png	[{"center":"(1171.5,405.5)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06322","viewed":"7.905694150420948","rotationSpeed":"0","translationSpeed":"0","size":"(8,2)"},{"center":"(1172.0,407.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.14355","viewed":"9.7082439194738","rotationSpeed":"0","translationSpeed":"0.334250434288227","size":"(7,6)"}]
T=155.7867 || screenImage=frame2327.png	[{"center":"(1180.0,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51694","viewed":"9.962429422585638","rotationSpeed":"0","translationSpeed":"0","size":"(9,4)"}]
T=156.0423 || screenImage=frame2331.png	[{"center":"(1171.5,406.0)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06323","viewed":"7.158910531638177","rotationSpeed":"0","translationSpeed":"0","size":"(8,3)"},{"center":"(1173.5,406.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.16039","viewed":"7.516648189186454","rotationSpeed":"0","translationSpeed":"0.324972815486734","size":"(6,4)"}]
T=156.05883333333335 || screenImage=frame2331.png	[{"center":"(1180.0,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51696","viewed":"8.558621384311845","rotationSpeed":"0","translationSpeed":"0","size":"(9,4)"}]
T=156.07536666666667 || screenImage=frame2332.png	[{"center":"(1180.0,406.5)","visible":"true","name":"Worker Walker 3","cameraDistance":"50.51696","viewed":"9.5","rotationSpeed":"0","translationSpeed":"0","size":"(9,4)"}]
T=156.1461 || screenImage=frame2333.png	[{"center":"(1200.0,408.0)","visible":"true","name":"WorkerWalk","cameraDistance":"53.91555","viewed":"4.0","rotationSpeed":"0","translationSpeed":"0","size":"(11,3)"},{"center":"(1199.5,398.0)","visible":"true","name":"Yellow Worker 8","cameraDistance":"49.18198","viewed":"6.020797289396148","rotationSpeed":"0","translationSpeed":"0","size":"(14,29)"}]
T=156.16326666666666 || screenImage=frame2333.png	[{"center":"(1199.5,398.0)","visible":"true","name":"Yellow Worker 8","cameraDistance":"49.18198","viewed":"5.024937810560445","rotationSpeed":"0","translationSpeed":"0","size":"(14,29)"},{"center":"(1200.0,408.0)","visible":"true","name":"WorkerWalk","cameraDistance":"53.91555","viewed":"5.0990195135927845","rotationSpeed":"0","translationSpeed":"0","size":"(11,3)"}]
T=156.18043333333333 || screenImage=frame2333.png	[{"center":"(1199.5,398.0)","visible":"true","name":"Yellow Worker 8","cameraDistance":"49.18198","viewed":"3.0413812651491097","rotationSpeed":"0","translationSpeed":"0","size":"(14,29)"},{"center":"(1200.0,408.0)","visible":"true","name":"WorkerWalk","cameraDistance":"53.91555","viewed":"7.0","rotationSpeed":"0","translationSpeed":"0","size":"(11,3)"}]
T=156.1976 || screenImage=frame2333.png	[{"center":"(1169.0,406.0)","visible":"true","name":"Worker Walker 4","cameraDistance":"52.06324","viewed":"2.23606797749979","rotationSpeed":"0","translationSpeed":"0","size":"(3,3)"},{"center":"(1174.0,407.5)","visible":"true","name":"Worker Walker 7","cameraDistance":"43.16875","viewed":"6.946221994724902","rotationSpeed":"0","translationSpeed":"0.311744558391468","size":"(7,6)"}]
T=156.27965 || screenImage=frame2335.png	[{"center":"(1031.5,393.0)","visible":"true","name":"White worker 1","cameraDistance":"74.00105","viewed":"9.12414379544733","rotationSpeed":"0","translationSpeed":"0","size":"(2,5)"}]
T=156.8352 || screenImage=frame2343.png	[{"center":"(1042.0,393.5)","visible":"true","name":"Worker Walker 5","cameraDistance":"48.06155","viewed":"8.5","rotationSpeed":"0","translationSpeed":"0","size":"(11,20)"}]
T=156.84767499999998 || screenImage=frame2343.png	[{"center":"(1042.0,393.5)","visible":"true","name":"Worker Walker 5","cameraDistance":"48.06155","viewed":"8.558621384311845","rotationSpeed":"0","translationSpeed":"0","size":"(11,20)"}]
T=156.872625 || screenImage=frame2343.png	[{"center":"(1042.0,393.5)","visible":"true","name":"Worker Walker 5","cameraDistance":"48.06155","viewed":"9.013878188659973","rotationSpeed":"0","translationSpeed":"0","size":"(11,20)"}]
T=157.30695 || screenImage=frame2350.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66763","viewed":"0.5","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.3349 || screenImage=frame2350.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66763","viewed":"2.5","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.35944999999998 || screenImage=frame2350.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66763","viewed":"8.32165848854662","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.3995 || screenImage=frame2351.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66763","viewed":"8.077747210701755","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.415 || screenImage=frame2351.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66763","viewed":"3.3541019662496847","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.4305 || screenImage=frame2351.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66763","viewed":"8.381527307120106","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.588 || screenImage=frame2354.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66765","viewed":"9.962429422585638","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.6974 || screenImage=frame2355.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66766","viewed":"5.220153254455275","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.77634999999998 || screenImage=frame2356.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66767","viewed":"7.5","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=157.9009 || screenImage=frame2358.png	[{"center":"(1031.5,393.0)","visible":"true","name":"White worker 1","cameraDistance":"74.00119","viewed":"7.158910531638177","rotationSpeed":"0","translationSpeed":"0","size":"(2,5)"}]
T=157.9966 || screenImage=frame2360.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.6677","viewed":"8.139410298049853","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=158.09 || screenImage=frame2361.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66771","viewed":"4.716990566028302","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=158.1172 || screenImage=frame2362.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66771","viewed":"5.315072906367325","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=158.2478 || screenImage=frame2364.png	[{"center":"(959.0,412.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"24.12965","viewed":"4.716990566028302","rotationSpeed":"0","translationSpeed":"0.284331027064183","size":"(43,34)"}]
T=158.28055 || screenImage=frame2364.png	[{"center":"(959.0,412.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"24.12965","viewed":"5.852349955359813","rotationSpeed":"0","translationSpeed":"0.284331027064183","size":"(43,34)"}]
T=158.4155 || screenImage=frame2366.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66774","viewed":"5.5901699437494745","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=158.4413 || screenImage=frame2366.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66774","viewed":"5.5901699437494745","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=158.4671 || screenImage=frame2367.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66774","viewed":"2.692582403567252","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=158.48336666666665 || screenImage=frame2367.png	[{"center":"(966.0,385.5)","visible":"true","name":"Yellow Worker 4","cameraDistance":"60.66774","viewed":"5.5901699437494745","rotationSpeed":"0","translationSpeed":"0","size":"(5,18)"}]
T=158.5159 || screenImage=frame2367.png	[{"center":"(958.5,412.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"24.18789","viewed":"8.631338250816034","rotationSpeed":"0","translationSpeed":"0.32070761072316","size":"(42,34)"}]
T=158.5403 || screenImage=frame2368.png	[{"center":"(958.5,412.5)","visible":"true","name":"WorkerBarrier 1","cameraDistance":"24.2078","viewed":"7.106335201775948","rotationSpeed":"0","translationSpeed":"0.313385816812842","size":"(42,34)"}]
T=158.668 || screenImage=frame2370.png	[{"center":"(910.5,393.0)","visible":"true","name":"Worker struckby","cameraDistance":"36.67194","viewed":"5.315072906367325","rotationSpeed":"0","translationSpeed":"0","size":"(6,25)"}]
T=158.7189 || screenImage=frame2370.png	[{"center":"(894.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.29205","viewed":"3.905124837953327","rotationSpeed":"0","translationSpeed":"0.286821035044812","size":"(55,30)"}]
T=158.9317 || screenImage=frame2374.png	[{"center":"(893.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.27731","viewed":"7.158910531638177","rotationSpeed":"0","translationSpeed":"0.301417592531752","size":"(55,30)"}]
T=158.95535 || screenImage=frame2374.png	[{"center":"(893.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.27731","viewed":"1.8027756377319946","rotationSpeed":"0","translationSpeed":"0.301417592531752","size":"(55,30)"}]
T=158.979 || screenImage=frame2374.png	[{"center":"(893.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.27731","viewed":"7.826237921249264","rotationSpeed":"0","translationSpeed":"0.301417592531752","size":"(55,30)"}]
T=159.031 || screenImage=frame2375.png	[{"center":"(893.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.27393","viewed":"9.5524865872714","rotationSpeed":"0","translationSpeed":"0.249065094371259","size":"(55,30)"}]
T=159.1774 || screenImage=frame2377.png	[{"center":"(892.5,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.26649","viewed":"8.514693182963201","rotationSpeed":"0","translationSpeed":"0.284481292913366","size":"(56,30)"}]
T=159.1988 || screenImage=frame2378.png	[{"center":"(892.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.2629","viewed":"4.6097722286464435","rotationSpeed":"0","translationSpeed":"0.276071550088399","size":"(55,30)"}]
T=159.27223333333333 || screenImage=frame2379.png	[{"center":"(892.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.25935","viewed":"8.73212459828649","rotationSpeed":"0","translationSpeed":"0.264874391030935","size":"(55,30)"}]
T=159.2908666666667 || screenImage=frame2379.png	[{"center":"(892.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.25935","viewed":"9.604686356149273","rotationSpeed":"0","translationSpeed":"0.264874391030935","size":"(55,30)"}]
T=159.8187 || screenImage=frame2387.png	[{"center":"(910.5,393.0)","visible":"true","name":"Worker struckby","cameraDistance":"36.67203","viewed":"7.0178344238090995","rotationSpeed":"0","translationSpeed":"0","size":"(6,25)"}]
T=160.21474999999998 || screenImage=frame2392.png	[{"center":"(890.0,384.5)","visible":"true","name":"Bulldozer B10 N080211","cameraDistance":"50.21299","viewed":"5.408326913195984","rotationSpeed":"0","translationSpeed":"0.261515019863456","size":"(55,30)"}]
